"location","hits","keyword","geo","gprop","date"
"Indiana",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Kansas",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Kentucky",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Louisiana",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Massachusetts",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Maryland",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Maine",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Michigan",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Minnesota",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Missouri",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Mississippi",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Montana",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"North Carolina",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"North Dakota",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Nebraska",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"New Hampshire",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"New Jersey",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"New Mexico",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Nevada",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Arkansas",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Ohio",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Oklahoma",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Oregon",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Pennsylvania",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Alabama",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"South Carolina",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"South Dakota",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Tennessee",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Texas",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Utah",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Virginia",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Vermont",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Washington",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Wisconsin",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"West Virginia",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Connecticut",NA,"abortion clinic","US","web","2024-10-31 2024-11-01"
"Mississippi",100,"vasectomy","US","web","2024-10-31 2024-11-01"
"Minnesota",59,"vasectomy","US","web","2024-10-31 2024-11-01"
"Alabama",56,"vasectomy","US","web","2024-10-31 2024-11-01"
"Utah",51,"vasectomy","US","web","2024-10-31 2024-11-01"
"Colorado",46,"vasectomy","US","web","2024-10-31 2024-11-01"
"South Carolina",46,"vasectomy","US","web","2024-10-31 2024-11-01"
"Washington",41,"vasectomy","US","web","2024-10-31 2024-11-01"
"Arizona",37,"vasectomy","US","web","2024-10-31 2024-11-01"
"Tennessee",34,"vasectomy","US","web","2024-10-31 2024-11-01"
"Florida",32,"vasectomy","US","web","2024-10-31 2024-11-01"
"Maryland",30,"vasectomy","US","web","2024-10-31 2024-11-01"
"Indiana",30,"vasectomy","US","web","2024-10-31 2024-11-01"
"Pennsylvania",30,"vasectomy","US","web","2024-10-31 2024-11-01"
"North Carolina",28,"vasectomy","US","web","2024-10-31 2024-11-01"
"Texas",26,"vasectomy","US","web","2024-10-31 2024-11-01"
"Illinois",25,"vasectomy","US","web","2024-10-31 2024-11-01"
"Virginia",24,"vasectomy","US","web","2024-10-31 2024-11-01"
"Ohio",23,"vasectomy","US","web","2024-10-31 2024-11-01"
"New Jersey",22,"vasectomy","US","web","2024-10-31 2024-11-01"
"California",19,"vasectomy","US","web","2024-10-31 2024-11-01"
"Georgia",19,"vasectomy","US","web","2024-10-31 2024-11-01"
"New York",16,"vasectomy","US","web","2024-10-31 2024-11-01"
"Alaska",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Wyoming",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Missouri",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Maine",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Montana",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Massachusetts",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"North Dakota",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Nebraska",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"New Hampshire",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Louisiana",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"New Mexico",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Nevada",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Kentucky",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Kansas",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Oklahoma",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Oregon",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Idaho",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Rhode Island",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Iowa",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"South Dakota",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Hawaii",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Delaware",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"District of Columbia",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Connecticut",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Vermont",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Arkansas",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Wisconsin",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"West Virginia",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Michigan",NA,"vasectomy","US","web","2024-10-31 2024-11-01"
"Nebraska",100,"abortion","US","web","2024-11-02 2024-11-03"
"Montana",96,"abortion","US","web","2024-11-02 2024-11-03"
"Vermont",94,"abortion","US","web","2024-11-02 2024-11-03"
"Missouri",88,"abortion","US","web","2024-11-02 2024-11-03"
"New Hampshire",86,"abortion","US","web","2024-11-02 2024-11-03"
"Florida",85,"abortion","US","web","2024-11-02 2024-11-03"
"Arizona",82,"abortion","US","web","2024-11-02 2024-11-03"
"District of Columbia",78,"abortion","US","web","2024-11-02 2024-11-03"
"Delaware",75,"abortion","US","web","2024-11-02 2024-11-03"
"Colorado",71,"abortion","US","web","2024-11-02 2024-11-03"
"Maine",70,"abortion","US","web","2024-11-02 2024-11-03"
"North Carolina",70,"abortion","US","web","2024-11-02 2024-11-03"
"Michigan",69,"abortion","US","web","2024-11-02 2024-11-03"
"Wisconsin",68,"abortion","US","web","2024-11-02 2024-11-03"
"Oregon",67,"abortion","US","web","2024-11-02 2024-11-03"
"Ohio",67,"abortion","US","web","2024-11-02 2024-11-03"
"Kentucky",66,"abortion","US","web","2024-11-02 2024-11-03"
"Connecticut",66,"abortion","US","web","2024-11-02 2024-11-03"
"Maryland",65,"abortion","US","web","2024-11-02 2024-11-03"
"South Dakota",64,"abortion","US","web","2024-11-02 2024-11-03"
"Utah",64,"abortion","US","web","2024-11-02 2024-11-03"
"Pennsylvania",63,"abortion","US","web","2024-11-02 2024-11-03"
"South Carolina",62,"abortion","US","web","2024-11-02 2024-11-03"
"Arkansas",58,"abortion","US","web","2024-11-02 2024-11-03"
"Tennessee",58,"abortion","US","web","2024-11-02 2024-11-03"
"Texas",57,"abortion","US","web","2024-11-02 2024-11-03"
"West Virginia",57,"abortion","US","web","2024-11-02 2024-11-03"
"Georgia",56,"abortion","US","web","2024-11-02 2024-11-03"
"Nevada",56,"abortion","US","web","2024-11-02 2024-11-03"
"Indiana",55,"abortion","US","web","2024-11-02 2024-11-03"
"Washington",54,"abortion","US","web","2024-11-02 2024-11-03"
"Virginia",54,"abortion","US","web","2024-11-02 2024-11-03"
"Minnesota",53,"abortion","US","web","2024-11-02 2024-11-03"
"Kansas",53,"abortion","US","web","2024-11-02 2024-11-03"
"New Jersey",52,"abortion","US","web","2024-11-02 2024-11-03"
"North Dakota",52,"abortion","US","web","2024-11-02 2024-11-03"
"Iowa",51,"abortion","US","web","2024-11-02 2024-11-03"
"Illinois",50,"abortion","US","web","2024-11-02 2024-11-03"
"Louisiana",49,"abortion","US","web","2024-11-02 2024-11-03"
"Massachusetts",48,"abortion","US","web","2024-11-02 2024-11-03"
"Alabama",47,"abortion","US","web","2024-11-02 2024-11-03"
"Rhode Island",47,"abortion","US","web","2024-11-02 2024-11-03"
"Mississippi",43,"abortion","US","web","2024-11-02 2024-11-03"
"New Mexico",42,"abortion","US","web","2024-11-02 2024-11-03"
"Oklahoma",41,"abortion","US","web","2024-11-02 2024-11-03"
"New York",40,"abortion","US","web","2024-11-02 2024-11-03"
"Idaho",40,"abortion","US","web","2024-11-02 2024-11-03"
"California",39,"abortion","US","web","2024-11-02 2024-11-03"
"Hawaii",37,"abortion","US","web","2024-11-02 2024-11-03"
"Alaska",NA,"abortion","US","web","2024-11-02 2024-11-03"
"Wyoming",NA,"abortion","US","web","2024-11-02 2024-11-03"
"Alaska",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Alabama",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Arkansas",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Arizona",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"California",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Colorado",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Connecticut",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"District of Columbia",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Delaware",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Florida",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Georgia",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Hawaii",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Iowa",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Idaho",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Illinois",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Indiana",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Kansas",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Kentucky",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Louisiana",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Massachusetts",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Maryland",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Maine",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Michigan",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Minnesota",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Missouri",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Mississippi",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Montana",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"North Carolina",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"North Dakota",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Nebraska",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"New Hampshire",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"New Jersey",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"New Mexico",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Nevada",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"New York",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Ohio",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Oklahoma",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Oregon",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Pennsylvania",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Rhode Island",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"South Carolina",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"South Dakota",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Tennessee",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Texas",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Utah",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Virginia",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Vermont",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Washington",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Wisconsin",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"West Virginia",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Wyoming",NA,"bisalp","US","web","2024-11-02 2024-11-03"
"Idaho",100,"plan B","US","web","2024-11-02 2024-11-03"
"West Virginia",100,"plan B","US","web","2024-11-02 2024-11-03"
"Oklahoma",86,"plan B","US","web","2024-11-02 2024-11-03"
"Connecticut",73,"plan B","US","web","2024-11-02 2024-11-03"
"New Mexico",67,"plan B","US","web","2024-11-02 2024-11-03"
"Arizona",65,"plan B","US","web","2024-11-02 2024-11-03"
"Georgia",63,"plan B","US","web","2024-11-02 2024-11-03"
"Texas",61,"plan B","US","web","2024-11-02 2024-11-03"
"Mississippi",61,"plan B","US","web","2024-11-02 2024-11-03"
"Kansas",60,"plan B","US","web","2024-11-02 2024-11-03"
"Indiana",59,"plan B","US","web","2024-11-02 2024-11-03"
"Arkansas",57,"plan B","US","web","2024-11-02 2024-11-03"
"Florida",55,"plan B","US","web","2024-11-02 2024-11-03"
"South Carolina",55,"plan B","US","web","2024-11-02 2024-11-03"
"Nevada",53,"plan B","US","web","2024-11-02 2024-11-03"
"Wisconsin",53,"plan B","US","web","2024-11-02 2024-11-03"
"Massachusetts",52,"plan B","US","web","2024-11-02 2024-11-03"
"Ohio",52,"plan B","US","web","2024-11-02 2024-11-03"
"Louisiana",52,"plan B","US","web","2024-11-02 2024-11-03"
"Illinois",51,"plan B","US","web","2024-11-02 2024-11-03"
"Colorado",51,"plan B","US","web","2024-11-02 2024-11-03"
"Virginia",49,"plan B","US","web","2024-11-02 2024-11-03"
"California",48,"plan B","US","web","2024-11-02 2024-11-03"
"Pennsylvania",48,"plan B","US","web","2024-11-02 2024-11-03"
"Michigan",48,"plan B","US","web","2024-11-02 2024-11-03"
"Kentucky",47,"plan B","US","web","2024-11-02 2024-11-03"
"Tennessee",47,"plan B","US","web","2024-11-02 2024-11-03"
"Iowa",46,"plan B","US","web","2024-11-02 2024-11-03"
"Utah",46,"plan B","US","web","2024-11-02 2024-11-03"
"Washington",44,"plan B","US","web","2024-11-02 2024-11-03"
"North Carolina",44,"plan B","US","web","2024-11-02 2024-11-03"
"New Jersey",43,"plan B","US","web","2024-11-02 2024-11-03"
"Missouri",42,"plan B","US","web","2024-11-02 2024-11-03"
"Alabama",40,"plan B","US","web","2024-11-02 2024-11-03"
"Maryland",37,"plan B","US","web","2024-11-02 2024-11-03"
"New York",37,"plan B","US","web","2024-11-02 2024-11-03"
"Oregon",33,"plan B","US","web","2024-11-02 2024-11-03"
"Minnesota",33,"plan B","US","web","2024-11-02 2024-11-03"
"Alaska",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Rhode Island",NA,"plan B","US","web","2024-11-02 2024-11-03"
"New Hampshire",NA,"plan B","US","web","2024-11-02 2024-11-03"
"South Dakota",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Nebraska",NA,"plan B","US","web","2024-11-02 2024-11-03"
"North Dakota",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Montana",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Maine",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Vermont",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Hawaii",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Delaware",NA,"plan B","US","web","2024-11-02 2024-11-03"
"District of Columbia",NA,"plan B","US","web","2024-11-02 2024-11-03"
"Wyoming",NA,"plan B","US","web","2024-11-02 2024-11-03"
"North Carolina",100,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Illinois",81,"abortion clinic","US","web","2024-11-02 2024-11-03"
"New York",47,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Alaska",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Wyoming",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Colorado",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Connecticut",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"District of Columbia",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Delaware",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Florida",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Georgia",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Hawaii",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Iowa",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Idaho",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Arizona",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Indiana",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Kansas",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Kentucky",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Louisiana",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Massachusetts",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Maryland",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Maine",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Michigan",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Minnesota",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Missouri",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Mississippi",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Montana",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Arkansas",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"North Dakota",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Nebraska",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"New Hampshire",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"New Jersey",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"New Mexico",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Nevada",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Alabama",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Ohio",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Oklahoma",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Oregon",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Pennsylvania",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Rhode Island",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"South Carolina",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"South Dakota",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Tennessee",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Texas",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Utah",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Virginia",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Vermont",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Washington",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Wisconsin",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"West Virginia",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"California",NA,"abortion clinic","US","web","2024-11-02 2024-11-03"
"Arkansas",100,"vasectomy","US","web","2024-11-02 2024-11-03"
"Tennessee",69,"vasectomy","US","web","2024-11-02 2024-11-03"
"Indiana",68,"vasectomy","US","web","2024-11-02 2024-11-03"
"Louisiana",66,"vasectomy","US","web","2024-11-02 2024-11-03"
"Georgia",54,"vasectomy","US","web","2024-11-02 2024-11-03"
"Wisconsin",54,"vasectomy","US","web","2024-11-02 2024-11-03"
"Ohio",53,"vasectomy","US","web","2024-11-02 2024-11-03"
"Virginia",49,"vasectomy","US","web","2024-11-02 2024-11-03"
"Michigan",44,"vasectomy","US","web","2024-11-02 2024-11-03"
"Arizona",43,"vasectomy","US","web","2024-11-02 2024-11-03"
"Missouri",42,"vasectomy","US","web","2024-11-02 2024-11-03"
"Colorado",39,"vasectomy","US","web","2024-11-02 2024-11-03"
"North Carolina",38,"vasectomy","US","web","2024-11-02 2024-11-03"
"New Jersey",36,"vasectomy","US","web","2024-11-02 2024-11-03"
"Texas",35,"vasectomy","US","web","2024-11-02 2024-11-03"
"Illinois",35,"vasectomy","US","web","2024-11-02 2024-11-03"
"New York",30,"vasectomy","US","web","2024-11-02 2024-11-03"
"California",29,"vasectomy","US","web","2024-11-02 2024-11-03"
"Washington",28,"vasectomy","US","web","2024-11-02 2024-11-03"
"Pennsylvania",27,"vasectomy","US","web","2024-11-02 2024-11-03"
"Florida",26,"vasectomy","US","web","2024-11-02 2024-11-03"
"Alaska",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Wyoming",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Minnesota",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Maryland",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Mississippi",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Montana",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"Massachusetts",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
"North Dakota",NA,"vasectomy","US","web","2024-11-02 2024-11-03"
